customer_ID,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,gender,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
624,0,12,existing paid,furniture/equipment,1858.0,less than 100,less than a year,4,female,none,1.0,car,22,none,rent,1,skilled,1.0,none,yes,good
625,0,18,existing paid,radio/tv,2600.0,less than 100,less than 4 years,4,male,none,4.0,no known property,65,none,for free,2,skilled,1.0,none,yes,bad
626,no checking,15,existing paid,radio/tv,1979.0,no known savings,more than 7 years,4,male,none,2.0,car,35,none,own,1,skilled,1.0,none,yes,good
627,more than 200,6,existing paid,furniture/equipment,2116.0,less than 100,less than 4 years,2,male,none,2.0,real estate,41,none,own,1,skilled,1.0,yes,yes,good
628,less than 200,9,all paid,new car,1437.0,less than 500,less than 7 years,2,male,none,3.0,no known property,29,none,own,1,skilled,1.0,none,yes,bad
629,no checking,42,critical,furniture/equipment,4042.0,500<=Xless than 1000,less than 4 years,4,male,none,4.0,real estate,36,none,own,2,skilled,1.0,yes,yes,good
629,no checking,42,other existing credit,furniture/equipment,4042.0,500<=Xless than 1000,less than 4 years,4,male,none,4.0,real estate,36,none,own,2,skilled,1.0,yes,yes,good
630,no checking,9,existing paid,education,3832.0,no known savings,more than 7 years,1,male,none,4.0,real estate,64,none,own,1,unskilled resident,1.0,none,yes,good
631,0,24,existing paid,radio/tv,3660.0,less than 100,less than 4 years,2,female,none,4.0,car,28,none,own,1,skilled,1.0,none,yes,good
632,0,18,all paid,furniture/equipment,1553.0,less than 100,less than 4 years,4,male,none,3.0,car,44,bank,own,1,skilled,1.0,none,yes,bad
633,less than 200,15,existing paid,radio/tv,1444.0,no known savings,less than a year,4,male,none,1.0,life insurance,23,none,own,1,skilled,1.0,none,yes,good
634,no checking,9,existing paid,furniture/equipment,1980.0,less than 100,less than a year,2,female,co applicant,2.0,car,19,none,rent,2,skilled,1.0,none,yes,bad
635,less than 200,24,existing paid,new car,1355.0,less than 100,less than a year,3,female,none,4.0,car,25,none,own,1,unskilled resident,1.0,yes,yes,bad
636,no checking,12,existing paid,education,1393.0,less than 100,more than 7 years,4,male,none,4.0,life insurance,47,bank,own,3,skilled,2.0,yes,yes,good
637,no checking,24,existing paid,radio/tv,1376.0,500<=Xless than 1000,less than 7 years,4,female,none,1.0,car,28,none,own,1,skilled,1.0,none,yes,good
638,no checking,60,delayed previously,radio/tv,15653.0,less than 100,less than 7 years,2,male,none,4.0,car,21,none,own,2,skilled,1.0,yes,yes,good
639,no checking,12,existing paid,radio/tv,1493.0,less than 100,less than a year,4,female,none,3.0,car,34,none,own,1,skilled,2.0,none,yes,good
640,0,42,delayed previously,radio/tv,4370.0,less than 100,less than 7 years,3,male,none,2.0,life insurance,26,bank,own,2,skilled,2.0,yes,yes,bad
641,0,18,existing paid,education,750.0,less than 100,unemployed,4,female,none,1.0,real estate,27,none,own,1,unemp/unskilled non res,1.0,none,yes,bad
642,less than 200,15,existing paid,repairs,1308.0,less than 100,more than 7 years,4,male,none,4.0,car,38,none,own,2,unskilled resident,1.0,none,yes,good
643,no checking,15,existing paid,education,4623.0,less than 500,less than 4 years,3,male,none,2.0,life insurance,40,none,own,1,high qualif/self emp/mgmt,1.0,yes,yes,bad
644,no checking,24,critical,radio/tv,1851.0,less than 100,less than 7 years,4,male,guarantor,2.0,car,33,none,own,2,skilled,1.0,yes,yes,good
644,no checking,24,other existing credit,radio/tv,1851.0,less than 100,less than 7 years,4,male,guarantor,2.0,car,33,none,own,2,skilled,1.0,yes,yes,good
645,0,18,critical,radio/tv,1880.0,less than 100,less than 7 years,4,male,none,1.0,life insurance,32,none,own,2,high qualif/self emp/mgmt,1.0,yes,yes,good
645,0,18,other existing credit,radio/tv,1880.0,less than 100,less than 7 years,4,male,none,1.0,life insurance,32,none,own,2,high qualif/self emp/mgmt,1.0,yes,yes,good
646,no checking,36,delayed previously,business,7980.0,no known savings,less than a year,4,male,none,4.0,car,27,none,rent,2,skilled,1.0,yes,yes,bad
647,0,30,no credits,furniture/equipment,4583.0,less than 100,less than 4 years,2,male,guarantor,2.0,real estate,32,none,own,2,skilled,1.0,none,yes,good
647,0,30,all paid,furniture/equipment,4583.0,less than 100,less than 4 years,2,male,guarantor,2.0,real estate,32,none,own,2,skilled,1.0,none,yes,good
648,no checking,12,existing paid,new car,1386.0,500<=Xless than 1000,less than 4 years,2,female,none,2.0,life insurance,26,none,own,1,skilled,1.0,none,yes,bad
649,more than 200,24,existing paid,new car,947.0,less than 100,less than 7 years,4,male,none,3.0,no known property,38,bank,for free,1,skilled,2.0,none,yes,bad
650,0,12,existing paid,education,684.0,less than 100,less than 4 years,4,male,none,4.0,car,40,none,rent,1,unskilled resident,2.0,none,yes,bad
651,0,48,existing paid,education,7476.0,less than 100,less than 7 years,4,male,none,1.0,no known property,50,none,for free,1,high qualif/self emp/mgmt,1.0,yes,yes,good
652,less than 200,12,existing paid,furniture/equipment,1922.0,less than 100,less than 4 years,4,male,none,2.0,life insurance,37,none,own,1,unskilled resident,1.0,none,yes,bad
653,0,24,existing paid,new car,2303.0,less than 100,more than 7 years,4,male,co applicant,1.0,real estate,45,none,own,1,skilled,1.0,none,yes,bad
654,less than 200,36,delayed previously,new car,8086.0,less than 500,more than 7 years,2,male,none,4.0,car,42,none,own,4,high qualif/self emp/mgmt,1.0,yes,yes,bad
655,no checking,24,critical,used car,2346.0,less than 100,less than 7 years,4,male,none,3.0,car,35,none,own,2,skilled,1.0,yes,yes,good
655,no checking,24,other existing credit,used car,2346.0,less than 100,less than 7 years,4,male,none,3.0,car,35,none,own,2,skilled,1.0,yes,yes,good
656,0,14,existing paid,new car,3973.0,less than 100,unemployed,1,male,none,4.0,no known property,22,none,for free,1,skilled,1.0,none,yes,good
657,less than 200,12,existing paid,new car,888.0,less than 100,more than 7 years,4,male,none,4.0,car,41,bank,own,1,unskilled resident,2.0,none,yes,bad
658,no checking,48,existing paid,radio/tv,10222.0,no known savings,less than 7 years,4,male,none,3.0,car,37,stores,own,1,skilled,1.0,yes,yes,good
659,less than 200,30,no credits,business,4221.0,less than 100,less than 4 years,2,female,none,1.0,car,28,none,own,2,skilled,1.0,none,yes,good
659,less than 200,30,all paid,business,4221.0,less than 100,less than 4 years,2,female,none,1.0,car,28,none,own,2,skilled,1.0,none,yes,good
660,less than 200,18,critical,furniture/equipment,6361.0,less than 100,more than 7 years,2,male,none,1.0,no known property,41,none,own,1,skilled,1.0,yes,yes,good
660,less than 200,18,other existing credit,furniture/equipment,6361.0,less than 100,more than 7 years,2,male,none,1.0,no known property,41,none,own,1,skilled,1.0,yes,yes,good
661,more than 200,12,existing paid,radio/tv,1297.0,less than 100,less than 4 years,3,male,none,4.0,real estate,23,none,rent,1,skilled,1.0,none,yes,good
662,0,12,existing paid,new car,900.0,no known savings,less than 4 years,4,male,none,2.0,car,23,none,own,1,skilled,1.0,none,yes,bad
663,no checking,21,existing paid,furniture/equipment,2241.0,less than 100,more than 7 years,4,male,none,2.0,real estate,50,none,own,2,skilled,1.0,none,yes,good
664,less than 200,6,delayed previously,furniture/equipment,1050.0,less than 100,unemployed,4,male,none,1.0,life insurance,35,stores,own,2,high qualif/self emp/mgmt,1.0,yes,yes,good
665,more than 200,6,critical,education,1047.0,less than 100,less than 4 years,2,female,none,4.0,life insurance,50,none,own,1,unskilled resident,1.0,none,yes,good
665,more than 200,6,other existing credit,education,1047.0,less than 100,less than 4 years,2,female,none,4.0,life insurance,50,none,own,1,unskilled resident,1.0,none,yes,good
666,no checking,24,critical,other,6314.0,less than 100,unemployed,4,male,co applicant,2.0,no known property,27,bank,own,2,high qualif/self emp/mgmt,1.0,yes,yes,good
666,no checking,24,other existing credit,other,6314.0,less than 100,unemployed,4,male,co applicant,2.0,no known property,27,bank,own,2,high qualif/self emp/mgmt,1.0,yes,yes,good
667,less than 200,30,all paid,furniture/equipment,3496.0,more than 1000,less than 4 years,4,male,none,2.0,car,34,stores,own,1,skilled,2.0,yes,yes,good
668,no checking,48,all paid,business,3609.0,less than 100,less than 4 years,1,female,none,1.0,real estate,27,stores,own,1,skilled,1.0,none,yes,good
669,0,12,critical,new car,4843.0,less than 100,more than 7 years,3,male,co applicant,4.0,life insurance,43,none,rent,2,skilled,1.0,yes,yes,bad
669,0,12,other existing credit,new car,4843.0,less than 100,more than 7 years,3,male,co applicant,4.0,life insurance,43,none,rent,2,skilled,1.0,yes,yes,bad
670,more than 200,30,critical,radio/tv,3017.0,less than 100,more than 7 years,4,male,none,4.0,life insurance,47,none,own,1,skilled,1.0,none,yes,good
670,more than 200,30,other existing credit,radio/tv,3017.0,less than 100,more than 7 years,4,male,none,4.0,life insurance,47,none,own,1,skilled,1.0,none,yes,good
671,no checking,24,critical,business,4139.0,less than 500,less than 4 years,3,male,none,3.0,life insurance,27,none,own,2,unskilled resident,1.0,yes,yes,good
671,no checking,24,other existing credit,business,4139.0,less than 500,less than 4 years,3,male,none,3.0,life insurance,27,none,own,2,unskilled resident,1.0,yes,yes,good
672,no checking,36,existing paid,business,5742.0,less than 500,less than 7 years,2,male,none,2.0,car,31,none,own,2,skilled,1.0,yes,yes,good
673,no checking,60,existing paid,new car,10366.0,less than 100,more than 7 years,2,male,none,4.0,life insurance,42,none,own,1,high qualif/self emp/mgmt,1.0,yes,yes,good
674,no checking,6,critical,new car,2080.0,500<=Xless than 1000,less than 4 years,1,male,none,2.0,car,24,none,own,1,skilled,1.0,none,yes,good
674,no checking,6,other existing credit,new car,2080.0,500<=Xless than 1000,less than 4 years,1,male,none,2.0,car,24,none,own,1,skilled,1.0,none,yes,good
675,no checking,21,delayed previously,business,2580.0,500<=Xless than 1000,less than a year,4,male,none,2.0,real estate,41,bank,own,1,unskilled resident,2.0,none,yes,bad
676,no checking,30,critical,radio/tv,4530.0,less than 100,less than 7 years,4,female,none,4.0,car,26,none,rent,1,high qualif/self emp/mgmt,1.0,yes,yes,good
676,no checking,30,other existing credit,radio/tv,4530.0,less than 100,less than 7 years,4,female,none,4.0,car,26,none,rent,1,high qualif/self emp/mgmt,1.0,yes,yes,good
677,no checking,24,critical,furniture/equipment,5150.0,less than 100,more than 7 years,4,male,none,4.0,car,33,none,own,1,skilled,1.0,yes,yes,good
677,no checking,24,other existing credit,furniture/equipment,5150.0,less than 100,more than 7 years,4,male,none,4.0,car,33,none,own,1,skilled,1.0,yes,yes,good
678,less than 200,72,existing paid,radio/tv,5595.0,less than 500,less than 4 years,2,male,none,2.0,car,24,none,own,1,skilled,1.0,none,yes,bad
679,0,24,existing paid,radio/tv,2384.0,less than 100,more than 7 years,4,male,none,4.0,real estate,64,bank,rent,1,unskilled resident,1.0,none,yes,good
680,no checking,18,existing paid,radio/tv,1453.0,less than 100,less than a year,3,female,none,1.0,real estate,26,none,own,1,skilled,1.0,none,yes,good
681,no checking,6,existing paid,education,1538.0,less than 100,less than a year,1,female,none,2.0,no known property,56,none,own,1,skilled,1.0,none,yes,good
682,no checking,12,existing paid,radio/tv,2279.0,no known savings,less than 4 years,4,male,none,4.0,no known property,37,none,for free,1,skilled,1.0,yes,yes,good
683,no checking,15,delayed previously,radio/tv,1478.0,less than 100,less than 4 years,4,male,none,3.0,real estate,33,bank,own,2,skilled,1.0,none,yes,good
684,no checking,24,critical,radio/tv,5103.0,less than 100,less than a year,3,male,none,3.0,no known property,47,none,for free,3,skilled,1.0,yes,yes,good
684,no checking,24,other existing credit,radio/tv,5103.0,less than 100,less than a year,3,male,none,3.0,no known property,47,none,for free,3,skilled,1.0,yes,yes,good
685,less than 200,36,delayed previously,business,9857.0,less than 500,less than 7 years,1,male,none,3.0,life insurance,31,none,own,2,unskilled resident,2.0,yes,yes,good
686,no checking,60,existing paid,new car,6527.0,no known savings,less than 4 years,4,male,none,4.0,no known property,34,none,for free,1,skilled,2.0,yes,yes,good
687,more than 200,10,critical,radio/tv,1347.0,no known savings,less than 7 years,4,male,none,2.0,life insurance,27,none,own,2,skilled,1.0,yes,yes,good
687,more than 200,10,other existing credit,radio/tv,1347.0,no known savings,less than 7 years,4,male,none,2.0,life insurance,27,none,own,2,skilled,1.0,yes,yes,good
688,less than 200,36,delayed previously,new car,2862.0,less than 500,more than 7 years,4,male,none,3.0,no known property,30,none,for free,1,skilled,1.0,none,yes,good
689,no checking,9,existing paid,radio/tv,2753.0,less than 500,more than 7 years,3,male,co applicant,4.0,car,35,none,own,1,skilled,1.0,yes,yes,good
690,0,12,existing paid,new car,3651.0,more than 1000,less than 4 years,1,male,none,3.0,life insurance,31,none,own,1,skilled,2.0,none,yes,good
691,0,15,critical,furniture/equipment,975.0,less than 100,less than 4 years,2,male,none,3.0,life insurance,25,none,own,2,skilled,1.0,none,yes,good
691,0,15,other existing credit,furniture/equipment,975.0,less than 100,less than 4 years,2,male,none,3.0,life insurance,25,none,own,2,skilled,1.0,none,yes,good
692,less than 200,15,existing paid,repairs,2631.0,less than 500,less than 4 years,3,female,none,2.0,real estate,25,none,own,1,unskilled resident,1.0,none,yes,good
693,less than 200,24,existing paid,radio/tv,2896.0,less than 500,less than a year,2,male,none,1.0,car,29,none,own,1,skilled,1.0,none,yes,good
694,0,6,critical,new car,4716.0,no known savings,less than a year,1,male,none,3.0,real estate,44,none,own,2,unskilled resident,2.0,none,yes,good
694,0,6,other existing credit,new car,4716.0,no known savings,less than a year,1,male,none,3.0,real estate,44,none,own,2,unskilled resident,2.0,none,yes,good
695,no checking,24,existing paid,radio/tv,2284.0,less than 100,less than 7 years,4,male,none,2.0,car,28,none,own,1,skilled,1.0,yes,yes,good
696,no checking,6,existing paid,used car,1236.0,500<=Xless than 1000,less than 4 years,2,male,none,4.0,life insurance,50,none,rent,1,skilled,1.0,none,yes,good
697,less than 200,12,existing paid,radio/tv,1103.0,less than 100,less than 7 years,4,male,guarantor,3.0,real estate,29,none,own,2,skilled,1.0,none,no,good
698,no checking,12,critical,new car,926.0,less than 100,unemployed,1,female,none,2.0,life insurance,38,none,own,1,unemp/unskilled non res,1.0,none,yes,good
698,no checking,12,other existing credit,new car,926.0,less than 100,unemployed,1,female,none,2.0,life insurance,38,none,own,1,unemp/unskilled non res,1.0,none,yes,good
699,no checking,18,critical,radio/tv,1800.0,less than 100,less than 4 years,4,male,none,2.0,car,24,none,own,2,skilled,1.0,none,yes,good
699,no checking,18,other existing credit,radio/tv,1800.0,less than 100,less than 4 years,4,male,none,2.0,car,24,none,own,2,skilled,1.0,none,yes,good
700,more than 200,15,existing paid,education,1905.0,less than 100,more than 7 years,4,male,none,4.0,car,40,none,rent,1,high qualif/self emp/mgmt,1.0,yes,yes,good
701,no checking,12,existing paid,furniture/equipment,1123.0,500<=Xless than 1000,less than 4 years,4,female,none,4.0,car,29,none,rent,1,unskilled resident,1.0,none,yes,bad
702,0,48,critical,used car,6331.0,less than 100,more than 7 years,4,male,none,4.0,no known property,46,none,for free,2,skilled,1.0,yes,yes,bad
702,0,48,other existing credit,used car,6331.0,less than 100,more than 7 years,4,male,none,4.0,no known property,46,none,for free,2,skilled,1.0,yes,yes,bad
703,more than 200,24,existing paid,radio/tv,1377.0,less than 500,more than 7 years,4,female,none,2.0,no known property,47,none,for free,1,skilled,1.0,yes,yes,good
